,Location,TotalFatalInjuries,pop,Scaled_Fatalities
2708,"mineola, tx",0.0,14654.0,0.0
2709,"mineral wells, tx",0.0,45661.0,0.0
2680,"miles city, fl",0.0,337139.0,0.0
2678,"milan, mi",0.0,18018.0,0.0
2677,"midvale, id",0.0,394579.0,0.0
2674,"midland, nc",0.0,242072.0,0.0
2640,"menemsha, ma",0.0,25553.0,0.0
2641,"menlo, ks",0.0,42700.0,0.0
2645,"meriden, ct",0.0,617022.0,0.0
2646,"meridian, id",0.0,26545.0,0.0
2648,"merrill pass, ak",0.0,25622.0,0.0
2649,"merritt island, fl",0.0,939179.0,0.0
178,"anneville, ky",0.0,8521.0,0.0
2651,"mesquite, tx",0.0,231769.0,0.0
2653,"metlakatla, ak",0.0,13707.0,0.0
2654,"mexia, tx",0.0,729139.0,0.0
2655,"mexican hat, ut",0.0,70484.0,0.0
2656,"mexico city, mexico",0.0,449878.0,0.0
2657,"meyers chuck, ak",0.0,540111.0,0.0
2658,"miami lakes, fl",0.0,1428509.0,0.0
2659,"miami shores, fl",0.0,55873.0,0.0
177,"annapolis, md",0.0,324465.0,0.0
2661,"miami, ok",0.0,449878.0,0.0
2662,"michigan city, in",0.0,70557.0,0.0
2663,"middle bass is., oh",0.0,32308.0,0.0
2664,"middle river, ak",0.0,36597.0,0.0
2665,"middleboro, ma",0.0,155686.0,0.0
2666,"middlebourne, wv",0.0,3947886.0,0.0
2667,"middlebury, ct",0.0,66442.0,0.0
2671,"middletown, de",0.0,90761.0,0.0
2672,"middletown, oh",0.0,216650.0,0.0
2710,"minford, oh",0.0,532950.0,0.0
2711,"minneapolis, mn",0.0,328794.0,0.0
2713,"minnewaukan, nd",0.0,93794.0,0.0
2750,"montezuma, ks",0.0,1204820.0,0.0
2752,"montgomery, al",0.0,26284.0,0.0
2753,"montgomery, ny",0.0,55602.0,0.0
2754,"monticello, ar",0.0,85028.0,0.0
2755,"monticello, ga",0.0,34958.0,0.0
2756,"monticello, ia",0.0,38814.0,0.0
2758,"monticello, ny",0.0,1965418.0,0.0
2760,"montoursville, pa",0.0,44712.0,0.0
2761,"montrose, co",0.0,27938.0,0.0
2762,"montrose, sd",0.0,9438.0,0.0
2763,"monument valley, ut",0.0,276263.0,0.0
2764,"moore haven, fl",0.0,500734.0,0.0
2765,"moorhead, mn",0.0,981284.0,0.0
2766,"moose river, me",0.0,140772.0,0.0
2768,"mora, mn",0.0,555981.0,0.0
2769,"mora, nm",0.0,96930.0,0.0
2771,"morgan, mn",0.0,17258.0,0.0
2774,"moriches bay, ny",0.0,173565.0,0.0
2775,"morland, ks",0.0,30004.0,0.0
2777,"morrilton, ar",0.0,90761.0,0.0
2778,"morris, mn",0.0,29982.0,0.0
2783,"morrisville, vt",0.0,1082145.0,0.0
2784,"morse, la",0.0,51387.0,0.0
2786,"moscow, id",0.0,58603.0,0.0
2787,"moses lake, wa",0.0,729139.0,0.0
2788,"mott, nd",0.0,82320.0,0.0
2751,"montgomery city, mo",0.0,10943.0,0.0
169,"angleton, tx",0.0,278482.0,0.0
2714,"minonk, il",0.0,117791.0,0.0
2748,"monte vista, co",0.0,105764.0,0.0
2715,"minot, nd",0.0,17191.0,0.0
2716,"mira loma, ca",0.0,29443.0,0.0
173,"angwin, ca",0.0,93876.0,0.0
172,"angora, ne",0.0,50994.0,0.0
2719,"mission, tx",0.0,37053.0,0.0
170,"angola, la",0.0,20887.0,0.0
2721,"missouri valley, ia",0.0,63164.0,0.0
2722,"mitchell, or",0.0,10782.0,0.0
2723,"mitchellville, md",0.0,95116.0,0.0
2724,"miwaulkee, wi",0.0,1644.0,0.0
2727,"mocksville, nc",0.0,1676188.0,0.0
2728,"modesto, ca",0.0,1045173.0,0.0
2729,"mohave county, az",0.0,69954.0,0.0
2732,"monahans, tx",0.0,171431.0,0.0
2733,"monee, il",0.0,152227.0,0.0
2734,"monette, ar",0.0,178026.0,0.0
2735,"monongahela, pa",0.0,44428.0,0.0
2736,"monroe, ga",0.0,24301.0,0.0
2738,"monroe, mi",0.0,53015.0,0.0
2740,"monroeville, al",0.0,15269.0,0.0
2741,"monroeville, pa",0.0,79157.0,0.0
2742,"monson, me",0.0,44174.0,0.0
2743,"montague island, ak",0.0,140241.0,0.0
2744,"montague, ca",0.0,184819.0,0.0
2747,"montauk, ny",0.0,41188.0,0.0
2639,"mendota, il",0.0,280123.0,0.0
180,"annville, pa",0.0,890815.0,0.0
2508,"manley hot spri, ak",0.0,12695.0,0.0
2554,"marlin, tx",0.0,8521.0,0.0
2542,"marion, mt",0.0,64234.0,0.0
2543,"marion, nc",0.0,27358.0,0.0
2544,"marion, oh",0.0,1287050.0,0.0
2545,"marion, sc",0.0,24547.0,0.0
2546,"marion, tx",0.0,6560.0,0.0
2547,"mariposa, ca",0.0,68318.0,0.0
2548,"markham, tx",0.0,13197.0,0.0
2549,"markleeville, ca",0.0,17946.0,0.0
2550,"marlboro, ma",0.0,275744.0,0.0
2551,"marlboro, nj",0.0,131572.0,0.0
191,"apex, nc",0.0,80347.0,0.0
2553,"marlette, mi",0.0,126657.0,0.0
2555,"marmath, nd",0.0,9154.0,0.0
181,"anoka, mn",0.0,962965.0,0.0
190,"apalachicola, fl",0.0,16993.0,0.0
2557,"marshall, mi",0.0,12236.0,0.0
2558,"marshall, mn",0.0,130504.0,0.0
2559,"marshall, mo",0.0,12674.0,0.0
2560,"marshall, tx",0.0,16758.0,0.0
2561,"marshfield, wi",0.0,10802.0,0.0
2562,"marshville, ma",0.0,49706.0,0.0
2563,"marshville, nc",0.0,456044.0,0.0
2564,"marstons mills, ma",0.0,37470.0,0.0
2565,"martha's vineyard, ma",0.0,193300.0,0.0
2566,"marthas vineyard, ma",0.0,64082.0,0.0
2567,"martin, mi",0.0,75261.0,0.0
2541,"marion, in",0.0,15112.0,0.0
2540,"marion, il",0.0,13314.0,0.0
2539,"marion, ia",0.0,2012.0,0.0
2538,"marion, al",0.0,14478.0,0.0
2509,"manning, nd",0.0,382005.0,0.0
2510,"manor, tx",0.0,41059.0,0.0
2511,"mansfield, ma",0.0,715635.0,0.0
2513,"mansfield, oh",0.0,72548.0,0.0
2514,"mantan, nj",0.0,14780.0,0.0
2515,"manteo, nc",0.0,66239.0,0.0
2516,"mantua, oh",0.0,81383.0,0.0
2518,"manville, nj",0.0,1929226.0,0.0
2519,"many, la",0.0,38735.0,0.0
377,"benton, ms",0.0,67341.0,0.0
2521,"maple plain, mn",0.0,18692.0,0.0
2522,"mapleton, or",0.0,93238.0,0.0
193,"apple valley, ca",0.0,71611.0,0.0
192,"apple springs, tx",0.0,467898.0,0.0
2525,"marble canyon, az",0.0,67834.0,0.0
2527,"marble, co",0.0,109218.0,0.0
2528,"marceline, mo",0.0,32975.0,0.0
2529,"marengo, il",0.0,124681.0,0.0
2531,"marianna, ar",0.0,653637.0,0.0
2532,"maricopa, az",0.0,232916.0,0.0
2533,"marietta, ga",0.0,1364181.0,0.0
2534,"marietta, ok",0.0,532950.0,0.0
2535,"marietta, pa",0.0,13850.0,0.0
2536,"marina, ca",0.0,96469.0,0.0
2537,"marine city, mi",0.0,84868.0,0.0
2568,"martinsburg, wv",0.0,65327.0,0.0
2569,"marvell, ar",0.0,1385202.0,0.0
2570,"marysville, ca",0.0,74860.0,0.0
2604,"mcgehee, ar",0.0,75997.0,0.0
2606,"mcgregor, tx",0.0,30732.0,0.0
187,"anton chico, nm",0.0,77592.0,0.0
186,"antoine, ar",0.0,49833.0,0.0
2610,"mcneal, az",0.0,78533.0,0.0
2611,"mcpherson, ks",0.0,95767.0,0.0
2612,"mcsherrystown, pa",0.0,16332.0,0.0
185,"antioch, il",0.0,19884.0,0.0
2614,"meade, ks",0.0,17982.0,0.0
2616,"meadview, az",0.0,23222.0,0.0
2617,"meadville, pa",0.0,91685.0,0.0
2618,"mears, mi",0.0,45894.0,0.0
2619,"mecca, ca",0.0,78565.0,0.0
2620,"mechanicsburg, pa",0.0,57566.0,0.0
2621,"mechanicstown, oh",0.0,17952.0,0.0
2622,"mechanicsville, ia",0.0,104666.0,0.0
2623,"mecklenburg, ny",0.0,378027.0,0.0
183,"anthony, ks",0.0,22842.0,0.0
2626,"medicine lodge, ks",0.0,35379.0,0.0
2627,"medina, oh",0.0,507240.0,0.0
2629,"meeker, co",0.0,88606.0,0.0
2630,"meeteetse, wy",0.0,40324.0,0.0
2632,"mekoryuk, ak",0.0,22875.0,0.0
2633,"melbourne, fl",0.0,681785.0,0.0
182,"ansonia, ct",0.0,86731.0,0.0
2635,"melrose, mt",0.0,57566.0,0.0
2605,"mcgrath, ak",0.0,915146.0,0.0
2602,"mccullough, al",0.0,487378.0,0.0
2571,"marysville, oh",0.0,14425.0,0.0
2601,"mccoy, tx",0.0,27748.0,0.0
2572,"maryville, tn",0.0,532950.0,0.0
2573,"mason city, ia",0.0,43383.0,0.0
2574,"mason, mi",0.0,1428509.0,0.0
2575,"massey, md",0.0,62500.0,0.0
2576,"masterson, tx",0.0,27656.0,0.0
2578,"matagorda is., tx",0.0,8931.0,0.0
2579,"matawan, nj",0.0,34719.0,0.0
2580,"mattawa, wa",0.0,13606.0,0.0
2581,"mattawan, mi",0.0,40554.0,0.0
2582,"mattoon, il",0.0,2463506.0,0.0
2584,"maupin, or",0.0,219124.0,0.0
2585,"maxwell, ca",0.0,43070.0,0.0
2586,"may, tx",0.0,2643736.0,0.0
2587,"mayersville, ms",0.0,94807.0,0.0
189,"anza, ca",0.0,155686.0,0.0
2590,"maysville, ok",0.0,91256.0,0.0
2591,"mc cordsville, in",0.0,190274.0,0.0
2592,"mcalester, ok",0.0,129548.0,0.0
2594,"mcarthur, oh",0.0,172474.0,0.0
2595,"mccall, id",0.0,134827.0,0.0
188,"antrim, nh",0.0,1104371.0,0.0
2597,"mccloud, ca",0.0,10830.0,0.0
2598,"mcconnelsville, oh",0.0,26271.0,0.0
2599,"mccook, tx",0.0,8693.0,0.0
2600,"mccordsville, in",0.0,46921.0,0.0
2210,"lake casitas, ca",0.0,540513.0,0.0
2208,"lake arthur, nm",0.0,9480.0,0.0
2207,"lajitas, tx",0.0,12674.0,0.0
1801,"hayitt, mo",0.0,10021.0,0.0
1787,"hauppauge, ny",0.0,272079.0,0.0
1788,"havelock, nc",0.0,14988.0,0.0
1789,"haverhill, ma",0.0,347194.0,0.0
1790,"havre, mt",0.0,11430.0,0.0
1792,"hawkinsville, ga",0.0,144297.0,0.0
1793,"hawley, mn",0.0,21378.0,0.0
1794,"hawthorne, ca",0.0,384456.0,0.0
1795,"hawthorne, fl",0.0,10871.0,0.0
1796,"hawthorne, nv",0.0,44712.0,0.0
1797,"hayden, co",0.0,801497.0,0.0
1799,"hayes, la",0.0,70447.0,0.0
1800,"hayes, sd",0.0,59105.0,0.0
1802,"hays, ks",0.0,54209.0,0.0
1747,"hanover, nj",0.0,42700.0,0.0
1803,"hayward, ca",0.0,268790.0,0.0
1804,"hayward, wi",0.0,140494.0,0.0
1805,"hazard, ky",0.0,1241528.0,0.0
1806,"hazlehurst, ga",0.0,108578.0,0.0
1808,"headland, al",0.0,45661.0,0.0
1809,"healdsburg, ca",0.0,726959.0,0.0
256,"augusta, ks",0.0,69039.0,0.0
1811,"healy, ak",0.0,369612.0,0.0
255,"augusta, ga",0.0,61087.0,0.0
1816,"hebron, ne",0.0,766742.0,0.0
1817,"hebron, oh",0.0,40554.0,0.0
1818,"heflin, al",0.0,1642.0,0.0
1786,"haugan, mt",0.0,14616.0,0.0
1785,"hatteras, nc",0.0,31598.0,0.0
1784,"hastings, ny",0.0,7849.0,0.0
1783,"hastings, mi",0.0,160029.0,0.0
1750,"happy valley, or",0.0,3398362.0,0.0
1751,"harbor springs, mi",0.0,442028.0,0.0
1752,"hardeeville, sc",0.0,70287.0,0.0
1754,"hardin, mt",0.0,643803.0,0.0
1755,"harlingen, tx",0.0,6764.0,0.0
1756,"harmony, nc",0.0,36422.0,0.0
1757,"harrah, ok",0.0,53327.0,0.0
1758,"harrington, wa",0.0,12888.0,0.0
1759,"harrisburg, ar",0.0,291389.0,0.0
1760,"harrisburg, il",0.0,95207.0,0.0
1762,"harrisburg, or",0.0,52600.0,0.0
1764,"harrison, mi",0.0,140382.0,0.0
1765,"harrison, oh",0.0,26934.0,0.0
1766,"harrisonburg, va",0.0,40947.0,0.0
1767,"harrisville, mi",0.0,1074168.0,0.0
1768,"hart, mi",0.0,27072.0,0.0
1769,"hartford, ct",0.0,14748.0,0.0
1770,"hartford, ky",0.0,299780.0,0.0
1771,"hartford, tn",0.0,17040.0,0.0
1772,"hartford, wi",0.0,77015.0,0.0
1773,"hartman river, ak",0.0,170510.0,0.0
1776,"hartshorn, ok",0.0,21209.0,0.0
1778,"harwich, ma",0.0,736836.0,0.0
1781,"haskell, tx",0.0,35815.0,0.0
1782,"hastings, fl",0.0,21583.0,0.0
1819,"heidenheimer, tx",0.0,65368.0,0.0
1821,"helendale, ca",0.0,23623.0,0.0
1823,"hempstead, tx",0.0,138600.0,0.0
1859,"hilmar, ca",0.0,40554.0,0.0
1861,"hilton head is., sc",0.0,540111.0,0.0
1863,"hinchinbrook, ak",0.0,45894.0,0.0
1865,"hitchcock, tx",0.0,104690.0,0.0
1866,"hobart bay, ak",0.0,10030.0,0.0
1867,"hobart, in",0.0,1224886.0,0.0
1868,"hobart, ok",0.0,144963.0,0.0
1869,"hobbs, nm",0.0,1170646.0,0.0
1871,"hoffman estates, il",0.0,13259.0,0.0
1872,"hoffman, mn",0.0,112197.0,0.0
1873,"hogansburg, ny",0.0,16232.0,0.0
1874,"hogansville, ga",0.0,78324.0,0.0
1875,"hogdenville, ky",0.0,7172.0,0.0
1876,"hohenwald, tn",0.0,86324.0,0.0
1877,"holbrook, az",0.0,23322.0,0.0
1878,"holdrege, ne",0.0,58760.0,0.0
1879,"holland, mi",0.0,1476812.0,0.0
1880,"hollandale, mn",0.0,10092.0,0.0
1884,"holly grove, ar",0.0,27237.0,0.0
1885,"holly grove, va",0.0,25553.0,0.0
1886,"holly springs, ms",0.0,35762.0,0.0
1887,"holly, mi",0.0,22572.0,0.0
1888,"hollygrove, ar",0.0,34886.0,0.0
1889,"hollywood, fl",0.0,1276044.0,0.0
1890,"holman, wi",0.0,40136.0,0.0
1891,"holmwood, la",0.0,1211704.0,0.0
1860,"hilo, hi",0.0,367814.0,0.0
1858,"hillsdale, mi",0.0,297554.0,0.0
1824,"henderson, ky",0.0,63017.0,0.0
1857,"hillsboro, wi",0.0,465183.0,0.0
254,"auburn, wa",0.0,107693.0,0.0
1827,"henderson, tx",0.0,111507.0,0.0
1828,"hendersonville, nc",0.0,28143.0,0.0
1830,"henning, tn",0.0,27130.0,0.0
1831,"henryville, in",0.0,180641.0,0.0
1832,"hepner, or",0.0,10274.0,0.0
1833,"heppner, or",0.0,29982.0,0.0
1834,"hereford, tx",0.0,235017.0,0.0
1836,"hermiston, or",0.0,25553.0,0.0
1837,"herndon, va",0.0,200730.0,0.0
1838,"herreid, sd",0.0,23235.0,0.0
1840,"hesperia, ca",0.0,1382680.0,0.0
1842,"hickman, ca",0.0,30857.0,0.0
1843,"hickory ridge, ar",0.0,465183.0,0.0
1844,"hickory, nc",0.0,222597.0,0.0
1845,high isl blk298,0.0,32975.0,0.0
1846,high island,0.0,111927.0,0.0
1847,high island 582,0.0,43383.0,0.0
1848,"high springs, fl",0.0,1211704.0,0.0
1850,"highland, mi",0.0,17043.0,0.0
1851,"highsprings, fl",0.0,797557.0,0.0
252,"auburn, ny",0.0,62272.0,0.0
1853,"hilger, mt",0.0,78324.0,0.0
1855,"hillsboro, or",0.0,354886.0,0.0
1856,"hillsboro, tx",0.0,94807.0,0.0
1748,"hansell, ia",0.0,9865.0,0.0
1746,"hannibal, mo",0.0,107905.0,0.0
1896,"homer, la",0.0,17472.0,0.0
1654,"green bay, wi",0.0,38851.0,0.0
1640,"grants pass, or",0.0,34195.0,0.0
1641,"grants, nm",0.0,268129.0,0.0
1642,"grantsburg, wi",0.0,139090.0,0.0
1643,"granville, pa",0.0,239757.0,0.0
1644,"grapeland, tx",0.0,42301.0,0.0
264,"austin, tx",0.0,1156554.0,0.0
1646,"grass valley, or",0.0,36821.0,0.0
1649,"grayslake, il",0.0,150344.0,0.0
1650,"graytown, oh",0.0,5262.0,0.0
1651,"great falls, mt",0.0,211664.0,0.0
1652,"great valley, ny",0.0,63685.0,0.0
1653,"greeley, co",0.0,121986.0,0.0
1657,"green township, in",0.0,207970.0,0.0
1744,"hancock, ny",0.0,216869.0,0.0
1658,"green valley, az",0.0,52834.0,0.0
1659,"greenboro, nc",0.0,198325.0,0.0
1660,"greenburg, in",0.0,114346.0,0.0
1661,"greenbush, mn",0.0,92395.0,0.0
1662,"greencastle, in",0.0,15771.0,0.0
1663,"greenfield, in",0.0,125684.0,0.0
263,"austin, mn",0.0,1491702.0,0.0
1666,"greenville, al",0.0,17618.0,0.0
1667,"greenville, il",0.0,737729.0,0.0
1668,"greenville, ky",0.0,8533.0,0.0
1669,"greenville, mi",0.0,91521.0,0.0
1670,"greenville, pa",0.0,38499.0,0.0
1639,"grantiteville, sc",0.0,87205.0,0.0
1637,"grandville, mi",0.0,67341.0,0.0
1636,"grandview, wa",0.0,597181.0,0.0
1635,"grandview, in",0.0,28021.0,0.0
1601,"goldsby, ok",0.0,25491.0,0.0
270,"avon, ct",0.0,22146.0,0.0
1605,"gooding, id",0.0,27756.0,0.0
1606,"goodland, ks",0.0,158599.0,0.0
1607,"goodridge, mn",0.0,37010.0,0.0
1609,"goodyear, az",0.0,29377.0,0.0
1611,"gorham, me",0.0,7172.0,0.0
269,"avon park, fl",0.0,59580.0,0.0
1613,"goshen, ny",0.0,91521.0,0.0
1616,"gove, ks",0.0,51625.0,0.0
1617,"graceville, mn",0.0,1043337.0,0.0
1618,"grady, ar",0.0,77868.0,0.0
1619,"grain valley, mo",0.0,768656.0,0.0
1620,"granada hills, ca",0.0,139001.0,0.0
1621,"granbury, tx",0.0,36493.0,0.0
1623,"grand bay, al",0.0,216650.0,0.0
267,"avenal, ca",0.0,298561.0,0.0
1626,"grand forks, nd",0.0,727879.0,0.0
1627,"grand haven, mi",0.0,658220.0,0.0
1628,"grand island, ne",0.0,29310.0,0.0
265,"ava, mo",0.0,190886.0,0.0
1630,"grand isle, la",0.0,25274.0,0.0
1631,"grand junction, co",0.0,328949.0,0.0
1632,"grand prairie, tx",0.0,25554.0,0.0
1634,"grand rapids, mn",0.0,14125.0,0.0
262,"austell, ga",0.0,530852.0,0.0
1675,"gregory, mi",0.0,366960.0,0.0
1676,"grenada, ms",0.0,1287050.0,0.0
1706,"gustavus, ak",0.0,9438.0,0.0
1708,"hackensack, mn",0.0,35379.0,0.0
1709,"hackensack, nj",0.0,8285.0,0.0
1710,"hackettstown, nj",0.0,107431.0,0.0
1711,"hagerstown, in",0.0,129548.0,0.0
1712,"hagerstown, md",0.0,588455.0,0.0
1713,"hagerstown, mo",0.0,40630.0,0.0
1717,"haines, ak",0.0,209882.0,0.0
1720,"halifax, ma",0.0,1733846.0,0.0
1721,"hallock, mn",0.0,291389.0,0.0
1722,"halstad, mn",0.0,41078.0,0.0
1723,"halstead, ks",0.0,20278.0,0.0
1725,"hamel, mn",0.0,16613.0,0.0
1726,"hamer, id",0.0,56402.0,0.0
1729,"hamilton, oh",0.0,113894.0,0.0
1730,"hamilton, tx",0.0,1115200.0,0.0
1732,"hammonton, nj",0.0,456044.0,0.0
1733,"hampshire, il",0.0,317147.0,0.0
1734,"hampton, ga",0.0,411956.0,0.0
1735,"hampton, ia",0.0,34610.0,0.0
1736,"hampton, nh",0.0,67595.0,0.0
1737,"hampton, or",0.0,49963.0,0.0
1739,"hamtramck, mi",0.0,14084.0,0.0
258,"augusta, mi",0.0,15771.0,0.0
1741,"hanalei, hi",0.0,569369.0,0.0
1742,"hancock, ma",0.0,1287050.0,0.0
1707,"guthrie, ok",0.0,31457.0,0.0
1705,"gurley, al",0.0,15391.0,0.0
1677,"grenola, ks",0.0,367535.0,0.0
1704,"gunthersville, al",0.0,152954.0,0.0
1678,"griffin, ga",0.0,41643.0,0.0
1679,"griffith, in",0.0,449739.0,0.0
1680,"grimes, ia",0.0,51195.0,0.0
1681,"gross ile, mi",0.0,729139.0,0.0
1682,"grosse ile, mi",0.0,83402.0,0.0
1683,"groton, ct",0.0,840257.0,0.0
1684,"groton, vt",0.0,32975.0,0.0
261,"aurora, mo",0.0,28668.0,0.0
1686,"grove city, oh",0.0,70287.0,0.0
1687,"grove city, pa",0.0,45724.0,0.0
1688,"grove, ok",0.0,155686.0,0.0
1689,"groveland, ca",0.0,70680.0,0.0
1690,"grover hill, oh",0.0,259126.0,0.0
1691,"grovont, wy",0.0,88338.0,0.0
1692,"grubbs, ar",0.0,37633.0,0.0
1693,"gualala, ca",0.0,279767.0,0.0
1694,guayama,0.0,42738.0,0.0
1695,"guedan, la",0.0,15637.0,0.0
1696,"guilford, vt",0.0,41643.0,0.0
1697,"guinda, ca",0.0,49558.0,0.0
260,"aurora, il",0.0,1139729.0,0.0
259,"aurora, co",0.0,4642213.0,0.0
1701,"gunnison, co",0.0,274270.0,0.0
1702,"gunnison, ms",0.0,29982.0,0.0
1703,"guntersville, al",0.0,245259.0,0.0
1892,"holyoke, co",0.0,46968.0,0.0
1899,"hondo, tx",0.0,23072.0,0.0
2206,lajas,0.0,51358.0,0.0
2110,"kendrick, id",0.0,118967.0,0.0
2091,"kantishna, ak",0.0,157077.0,0.0
2092,"kaplan, la",0.0,55106.0,0.0
2093,"kasaan penninsu, ak",0.0,101012.0,0.0
2095,"katy, tx",0.0,328826.0,0.0
2096,"kauai, hi",0.0,12219.0,0.0
2099,"keaau, hi",0.0,41483.0,0.0
2100,"kearney, ne",0.0,45778.0,0.0
2101,"kearny, az",0.0,91521.0,0.0
2105,"kellogg, id",0.0,133517.0,0.0
2106,"kelso, wa",0.0,111215.0,0.0
2107,"kemah, tx",0.0,9816.0,0.0
2108,"kemmerer, wy",0.0,29824.0,0.0
2111,"kenedy, tx",0.0,9264.0,0.0
2049,"johns isle, sc",0.0,58469.0,0.0
2112,"kennebec, sd",0.0,46561.0,0.0
2113,"kennedale, tx",0.0,17930.0,0.0
2114,"kenner, la",0.0,52140.0,0.0
2116,"kennewick, wa",0.0,30026.0,0.0
2117,"kenosha, wi",0.0,34240.0,0.0
2118,"kent, or",0.0,5034.0,0.0
223,"asotin, wa",0.0,58107.0,0.0
2120,"kentland, in",0.0,183133.0,0.0
2121,"kenton, tn",0.0,81269.0,0.0
2122,"keokuk, ia",0.0,103945.0,0.0
2123,"keosauqua, ia",0.0,20427.0,0.0
2126,"kerrville, tx",0.0,66590.0,0.0
226,"astoria, or",0.0,32252.0,0.0
2088,"kankakee, il",0.0,174035.0,0.0
2086,"kamis, ut",0.0,1287050.0,0.0
2085,"kameula, hi",0.0,17040.0,0.0
2052,"johnson pond, me",0.0,19673.0,0.0
2053,"johnston, sc",0.0,12127.0,0.0
228,"athena, or",0.0,77868.0,0.0
2058,"jonesboro, ar",0.0,156580.0,0.0
2059,"jonesboro, ga",0.0,197695.0,0.0
2060,"jonesboro, tn",0.0,9582.0,0.0
2061,"jonestown, tx",0.0,17703.0,0.0
2062,"joplin, mo",0.0,738031.0,0.0
2063,"joshua tree, ca",0.0,172709.0,0.0
2067,"junction city, or",0.0,41630.0,0.0
2068,"junction, tx",0.0,139736.0,0.0
227,"atchison, ks",0.0,33216.0,0.0
2070,"juneau, wi",0.0,51558.0,0.0
2071,"jupiter, fl",0.0,208414.0,0.0
2072,"justin, tx",0.0,1216460.0,0.0
2073,"kahalui, hi",0.0,138024.0,0.0
2074,"kahoka, mo",0.0,11104.0,0.0
2076,"kahului, hi",0.0,15309.0,0.0
2077,"kahului,maui, hi",0.0,59766.0,0.0
2078,"kailua-kona, hi",0.0,594281.0,0.0
2079,"kailua/kona, hi",0.0,26968.0,0.0
2080,"kaiser, mo",0.0,25539.0,0.0
2081,"kalamazo, mi",0.0,489506.0,0.0
2082,"kalamazoo, mi",0.0,78695.0,0.0
2083,"kalaupapa, hi",0.0,26264.0,0.0
2127,"ket largo, fl",0.0,13004.0,0.0
2128,"ketchikan, ak",0.0,129559.0,0.0
2130,"kettleman city, ca",0.0,81383.0,0.0
2170,"kodiak, ak",0.0,992349.0,0.0
2172,"kotlik, ak",0.0,193180.0,0.0
2175,"kramer, nd",0.0,24551.0,0.0
2176,"krotz springs, la",0.0,1287050.0,0.0
2178,"kurthwood, la",0.0,30411.0,0.0
2179,"kurtztown, pa",0.0,29006.0,0.0
2180,"kustatan river, ak",0.0,26271.0,0.0
218,"ashkum, il",0.0,13850.0,0.0
2182,"la crosse, wi",0.0,51005.0,0.0
2183,"la grande, or",0.0,99650.0,0.0
2184,"la grange, tx",0.0,826089.0,0.0
2185,"la junta, co",0.0,361734.0,0.0
217,"ashford, wa",0.0,15957.0,0.0
2188,"la porte city, ia",0.0,12768.0,0.0
2191,"la verne, ca",0.0,30223.0,0.0
2192,"labelle, fl",0.0,17904.0,0.0
2193,"lacenter, wa",0.0,247298.0,0.0
2194,"lacon, il",0.0,79157.0,0.0
2195,"laconia, nh",0.0,32975.0,0.0
2196,"lacrosse, fl",0.0,14798.0,0.0
216,"asheville, nc",0.0,16709.0,0.0
2198,"lafayette, in",0.0,150754.0,0.0
2199,"lafayette, la",0.0,52887.0,0.0
2200,"lafayette, tn",0.0,12573.0,0.0
2203,"lagrange, tx",0.0,105741.0,0.0
2205,"lahaina, hi",0.0,37723.0,0.0
2171,"koliganek, ak",0.0,202142.0,0.0
219,"ashland, ks",0.0,60280.0,0.0
222,"ashton, id",0.0,487378.0,0.0
220,"ashland, mt",0.0,83216.0,0.0
2133,"keyenta, az",0.0,1156903.0,0.0
2136,"keystone hgts, fl",0.0,152227.0,0.0
2137,"keytesville, mo",0.0,80412.0,0.0
2138,"kiana, ak",0.0,37723.0,0.0
2141,"kilbourne, il",0.0,27748.0,0.0
2142,"kilgore, tx",0.0,678368.0,0.0
2143,"killdeer, nd",0.0,17946.0,0.0
2144,"killeen, tx",0.0,170510.0,0.0
2145,"killian, la",0.0,10275.0,0.0
2148,"kinder, la",0.0,409055.0,0.0
2149,"kindred, nd",0.0,827202.0,0.0
2150,"king salmon, ak",0.0,1417689.0,0.0
2151,"kingfisher, ok",0.0,44674.0,0.0
2154,"kings mountain, nc",0.0,78702.0,0.0
2155,"kingston, ok",0.0,100975.0,0.0
2156,"kingston, tn",0.0,487378.0,0.0
2158,"kinzua, pa",0.0,8184.0,0.0
2159,"kiowa, co",0.0,80689.0,0.0
2160,"kissimmee, fl",0.0,30106.0,0.0
2161,"kivalina, ak",0.0,8777.0,0.0
2162,"klamath falls, or",0.0,1289512.0,0.0
2163,"klamath, ca",0.0,8540.0,0.0
2164,"klemme, ia",0.0,15771.0,0.0
2166,"knobel, ar",0.0,13172.0,0.0
2167,"knox, in",0.0,53327.0,0.0
229,"athens, ga",0.0,47068.0,0.0
2048,"johns island, sc",0.0,12871.0,0.0
1900,"honolulu, hi",0.0,233663.0,0.0
1963,"imlaystown, nj",0.0,9620.0,0.0
1944,"huntley, il",0.0,152227.0,0.0
1946,"huntsville, tx",0.0,4133831.0,0.0
1947,"huntsville, ut",0.0,65517.0,0.0
1949,"hurst, tx",0.0,27237.0,0.0
1950,"hutchinson, ks",0.0,3982798.0,0.0
1951,"hyannis, ma",0.0,157598.0,0.0
1952,"hyannis, ne",0.0,101523.0,0.0
1955,"icy bay, ak",0.0,195968.0,0.0
1956,"icy point, ak",0.0,12543.0,0.0
1957,"idaho city, id",0.0,1219120.0,0.0
1958,"idaho falls, id",0.0,314745.0,0.0
1959,"igiugig, ak",0.0,56075.0,0.0
